food_code,food_name,servings_unit,veg_nonveg_flag,Region,Meal_Type,is_processed_flag,is_spicy_flag,contains_dairy_flag,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,calcium_mg,iron_mg,magnesium_mg,sodium_mg,potassium_mg,zinc_mg,vita_mcg,folate_mcg,vitc_mg,carb_to_fibre_ratio,protein_to_carb_ratio,unsat_to_sat_fat_ratio
BFP313,Curd dressing ,cup,0,General,Dessert,0,0,1,164.82,16.79,11.68,6.07,15.83,0.46,3839.02,1587.44,232.03,407.04,0.37,41.68,428.02,592.52,1.44,56.0,39.4,5.34,36.5,0.6956521739130435,0.4739412662606603
BFP316,Carrot raita (Gajar ka raita),bowl,0,General,Dessert,0,0,0,102.15,11.33,6.52,3.45,9.45,2.66,1969.08,845.97,280.1,231.33,0.87,34.9,432.75,463.19,0.89,28.0,32.0,7.76,4.2593984962406015,0.5754633715798764,0.5718762061470333
BFP318,Pumpkin raita (Kaddu ka raita),bowl,0,General,Dessert,0,0,0,94.53,10.23,6.35,3.2,9.31,1.77,1945.37,845.94,171.61,221.21,0.57,29.61,219.55,440.28,0.8,28.0,31.7,7.11,5.779661016949153,0.6207233626588464,0.5230624508448265
BFP320,Mint and peanut raita (Pudinay aur moongfali ka raita),bowl,0,General,Evening Snacks,0,0,0,149.21,9.74,9.38,8.25,8.22,2.38,2834.51,3130.8,1761.14,254.36,2.24,64.65,296.98,486.68,1.22,28.0,44.25,6.06,4.0924369747899165,0.9630390143737166,1.7258503233363087
BFP321,Spinach raita (Palak ka raita),bowl,0,General,Dessert,0,0,0,107.18,10.28,8.02,3.78,8.06,2.83,2102.51,890.98,435.74,290.45,3.27,110.62,257.16,930.88,1.2,28.0,160.65,32.9,3.632508833922261,0.7801556420233463,0.6310172127599868
BFP322,Bathua raita,bowl,0,General,Evening Snacks,0,0,0,110.53,10.79,8.38,3.58,8.34,4.46,2039.51,856.76,359.74,419.16,2.98,72.06,225.36,743.88,1.72,28.0,61.2,43.65,2.419282511210762,0.7766450417052828,0.5964667983976544
BFP325,Pineapple raita (Ananas ka raita),bowl,0,General,Evening Snacks,0,0,0,107.6,13.69,6.19,3.21,12.89,2.21,1951.29,856.97,164.85,213.68,0.43,29.87,215.2,381.04,0.79,28.0,27.72,19.89,6.1945701357466065,0.452154857560263,0.5236638326440458
BFP326,Banana raita (Kele ka raita),bowl,0,General,Evening Snacks,0,0,0,141.42,21.46,6.56,3.29,16.06,1.58,1980.74,848.59,206.97,211.63,0.49,38.64,215.11,490.54,0.81,28.0,27.58,5.73,13.582278481012658,0.30568499534016774,0.5329119420014742
BFP327,Mango raita (Aam ka raita),bowl,0,General,Dessert,0,0,0,107.0,13.07,6.2,3.41,12.5,1.42,2010.74,908.4,206.97,216.13,0.55,30.2,215.16,381.54,0.8,28.0,59.64,18.19,9.204225352112676,0.4743687834736037,0.5547062275580135
BFP328,Guava raita (Amarood ka raita),bowl,0,General,Dessert,0,0,0,102.22,11.55,6.65,3.29,10.66,4.77,1950.39,859.26,228.97,217.5,0.45,31.16,215.92,451.04,0.85,28.0,33.5,108.7,2.4213836477987427,0.5757575757575758,0.5579550756515363
BFP329,Grapes raita (Angoor ka raita),bowl,0,General,Evening Snacks,0,0,0,115.31,15.34,6.31,3.28,13.52,1.13,1975.34,847.36,205.47,213.67,0.41,27.11,215.44,393.79,0.76,28.0,22.88,10.55,13.575221238938054,0.41134289439374183,0.5329867263357194
BFP334,Bottle gourd kheer (Ghiya/Lauki kheer),bowl,0,General,Dessert,0,0,0,225.06,26.78,7.23,10.32,25.78,1.46,5533.72,3277.62,602.11,252.12,0.6,30.97,52.51,314.44,0.85,0.0,35.87,6.2,18.34246575342466,0.26997759522031367,0.7011070310749369
BFP336,Pumpkin kheer (Kaddu ki kheer),bowl,0,General,Evening Snacks,0,0,0,231.16,27.94,7.39,10.34,27.09,1.68,5535.29,3286.86,601.01,255.94,0.65,30.72,56.19,378.94,0.83,0.0,26.95,8.06,16.630952380952383,0.2644953471725125,0.7023787371574027
BFP338,Apple kheer (Seb ki kheer),bowl,0,General,Dessert,0,0,0,270.47,37.74,7.11,10.58,35.62,1.7,5590.0,3301.41,710.65,251.75,0.61,29.65,52.75,310.77,0.82,0.0,16.4,5.82,22.200000000000003,0.18839427662957076,0.7177209302325581
BFP345,Caramel custard (baked),small bowl,0,General,Evening Snacks,0,0,0,276.68,33.72,11.53,11.3,33.65,0.0,5539.55,3561.55,783.02,204.27,1.19,18.99,100.99,243.49,1.14,99.0,35.21,3.02,33720.0,0.3419335705812574,0.7842821167784386
BFP346,Vanilla ice cream without egg,ice cream cup,1,General,Dessert,0,0,0,359.87,22.36,4.23,28.56,21.17,0.0,17800.3,8218.05,813.52,127.89,0.16,10.44,37.72,141.57,0.4,249.38,9.67,2.13,22360.0,0.18917710196779966,0.5073830216344668
BFP347,Vanilla ice cream with egg,ice cream cup,1,General,Evening Snacks,0,0,0,389.15,21.21,7.54,30.84,21.17,0.0,18538.55,9087.05,1097.77,140.23,0.61,13.42,68.33,176.03,0.7,298.88,21.98,2.13,21210.0,0.3554926921263555,0.5493860091538982
BFP348,Strawberry ice cream,ice cream cup,0,General,Dessert,0,0,0,392.13,22.29,7.55,30.84,21.1,0.0,18539.75,9088.25,1101.5,140.2,0.61,13.38,68.42,175.33,0.7,298.88,22.0,2.13,22290.0,0.33871691341408705,0.5496163648377136
BFP350,Chocochip ice cream,ice cream cup,0,General,Evening Snacks,0,0,0,481.38,33.4,8.43,35.74,32.06,0.0,21479.75,10663.25,1276.5,145.97,1.01,28.96,69.47,227.83,0.93,301.5,24.1,2.13,33400.0,0.25239520958083833,0.5558607525692804
BFP351,Choconut ice cream,sundae glass,0,General,Evening Snacks,0,0,0,658.8,55.62,12.12,44.47,50.55,1.22,22136.77,16560.5,3057.45,162.03,2.13,90.17,71.74,350.63,1.93,300.75,29.32,2.17,45.59016393442623,0.21790722761596548,0.8862155589997999
BFP352,Pear chocholate sunday,sundae glass,0,General,Dessert,0,0,0,447.25,36.6,5.08,31.96,35.11,0.18,19482.47,9447.92,1080.98,138.13,0.58,30.06,39.64,222.26,0.67,273.33,12.72,3.34,203.33333333333334,0.13879781420765028,0.5404294219367461
BFP353,Chocolate sauce,tablespoon,0,General,Dessert,0,0,0,43.87,7.2,0.32,1.73,7.01,0.0,1081.5,468.5,57.17,3.13,0.19,8.83,0.47,25.78,0.12,15.97,0.63,0.0,7200.0,0.044444444444444446,0.48605640314378173
BFP354,Coffee ice cream,ice cream cup,0,General,Breakfast,0,0,0,249.84,23.37,5.22,15.64,22.14,0.0,8609.58,3827.85,610.74,158.77,0.25,16.23,69.81,219.25,0.51,73.13,7.18,2.16,23370.0,0.22336328626444157,0.515540827775571
BFP355,Coffee pear alaska,dish,0,General,Breakfast,0,0,0,510.74,48.48,7.22,33.09,42.27,0.38,20076.57,9850.85,1122.62,151.75,0.56,21.45,127.95,270.06,0.58,273.33,13.85,3.48,127.57894736842104,0.14892739273927394,0.5465809149670487
BFP356,Crunchy butterscotch,cup,0,General,Dessert,0,0,0,519.63,37.33,5.83,39.34,33.21,0.88,23624.0,11449.4,1792.22,135.39,0.48,24.29,41.68,194.22,0.65,345.17,18.72,2.13,42.42045454545455,0.1561746584516475,0.5605155773789366
BFP358,Peach melba ice cream,sundae glass,0,General,Evening Snacks,0,0,0,460.14,37.36,4.71,33.23,30.59,0.14,20371.86,9809.37,1073.76,138.71,0.26,15.8,41.05,186.13,0.48,289.27,11.79,2.99,266.85714285714283,0.12607066381156318,0.5342236791338641
BFP359,Vanilla ice cream with apples in hot cherry sauce,dish,0,General,Evening Snacks,0,0,0,492.66,57.09,4.35,28.74,35.61,0.65,17845.1,8233.27,896.59,141.39,0.41,15.15,79.14,186.24,0.44,249.38,10.77,4.23,87.83076923076923,0.07619548081975827,0.5116171946360626
BFP361,Grape and orange whip,orange case,0,General,Evening Snacks,0,0,0,69.44,8.13,1.71,3.17,6.85,1.17,1935.98,893.1,141.32,21.05,0.65,10.83,17.38,168.02,0.06,29.92,16.85,34.86,6.94871794871795,0.2103321033210332,0.5343133710058988
BFP362,Honey banana cream,tall stemmed glass,0,General,Evening Snacks,0,0,0,415.37,45.14,9.19,22.09,34.79,2.32,13652.58,6247.1,777.02,144.07,0.76,42.15,51.8,529.41,0.69,179.55,28.45,16.68,19.45689655172414,0.2035888347363757,0.5144903014668291
BFP363,Raspberry bavarian cream,small mould,0,General,Evening Snacks,0,0,0,355.75,42.24,7.92,18.67,36.25,5.2,11368.7,5311.7,808.5,62.56,0.73,23.59,58.27,187.19,0.47,179.55,20.79,21.41,8.123076923076923,0.1875,0.5383377167134324
BFP364,Fruit delight,small mould,0,General,Dessert,0,0,0,366.25,31.15,7.13,24.25,30.89,0.32,14983.35,6875.58,728.45,245.18,0.51,23.7,59.07,331.55,0.78,159.6,19.39,7.74,97.34375,0.228892455858748,0.5074986568424285
BFP365,Creamy chocolate mousse,dish,0,General,Dessert,0,0,0,467.38,19.32,13.89,36.82,18.22,0.0,21593.5,11174.0,1481.5,91.75,1.95,53.74,98.61,258.5,1.36,398.4,33.07,0.75,19320.0,0.718944099378882,0.5860791441869081
BFP366,Cold lemon souffle,souffle dish,0,General,Dessert,0,0,0,411.92,37.89,14.29,23.72,33.65,0.0,13651.5,6810.5,1228.5,133.44,1.28,16.35,112.4,198.1,0.98,390.0,31.24,8.65,37890.0,0.3771443652678807,0.5888730176171116
BFP367,Cold orange souffle,souffle dish,0,General,Dessert,0,0,0,417.82,39.26,14.33,23.7,34.8,0.27,13636.89,6814.59,1216.12,133.77,1.38,17.35,112.26,212.7,0.97,390.0,33.8,10.08,145.4074074074074,0.36500254712175245,0.5888960019476582
BFP368,Cold pineapple souffle,souffle dish,0,General,Evening Snacks,0,0,0,413.18,38.42,14.2,23.68,34.18,0.0,13629.0,6810.5,1206.0,130.26,1.23,15.48,112.59,182.09,0.97,390.0,30.3,1.88,38420.0,0.3695991671004685,0.5881942915841221
BFP369,Cold vanilla souffle,souffle dish,0,General,Evening Snacks,0,0,0,423.71,38.44,14.67,24.35,34.2,0.0,14035.15,6992.7,1226.74,147.43,1.23,16.37,115.86,196.58,1.01,390.0,30.71,1.3,38440.0,0.381633714880333,0.5856325012557757
BFP370,Cold chocolate souffle,souffle dish,0,General,Dessert,0,0,0,455.69,41.84,15.47,26.4,37.2,0.0,15259.05,7658.6,1294.7,152.87,1.66,36.3,116.07,255.1,1.28,390.75,32.45,1.3,41840.0,0.3697418738049713,0.5867534348468615
BFP371,Stewed fruit (with pear),bowl,0,General,Evening Snacks,0,0,0,89.56,21.96,0.3,0.39,21.3,3.42,73.75,26.38,77.64,7.15,0.25,7.07,2.05,82.62,0.07,0.0,4.33,2.48,6.421052631578948,0.01366120218579235,1.4104406779661016
BFP372,Apricot fool,tall stemmed glass,0,General,Evening Snacks,0,0,0,550.09,76.85,3.51,25.92,48.63,2.28,15356.4,7928.78,1144.74,60.24,1.66,19.73,18.91,240.89,0.47,239.4,11.46,1.47,33.70614035087719,0.04567338972023422,0.5908624417181111
BFP373,Pavlova,meringue,0,General,Evening Snacks,0,0,0,725.45,79.0,6.67,44.44,73.66,0.21,27773.93,12874.47,1282.56,83.19,0.92,22.79,95.26,314.27,0.47,438.9,19.18,23.78,376.1904761904762,0.08443037974683544,0.5097236869251128
BFP379,Apple crumb pudding,small plate,0,General,Dessert,0,0,0,216.99,34.55,1.51,8.72,27.21,1.3,5259.69,2107.27,372.92,37.81,1.03,10.07,58.32,156.45,0.22,95.8,7.86,3.6,26.576923076923073,0.043704775687409554,0.4715468021879617
BFP380,Steamed cake with chocolate sauce,small mould,0,General,Breakfast,1,0,0,718.54,69.17,10.69,45.25,46.94,0.69,27667.54,11963.61,1826.99,161.27,2.03,61.23,238.76,312.94,1.52,480.6,25.81,1.81,100.24637681159422,0.1545467688304178,0.49843968780744513
BFP382,Hot lemon souffle,bowl,0,General,Evening Snacks,0,0,0,188.63,19.82,6.43,9.64,14.66,0.17,5018.31,2837.11,688.29,59.25,0.67,11.17,58.02,129.69,0.4,122.16,20.7,12.93,116.58823529411764,0.32441977800201816,0.702507417835885
BFP386,Gulab jamun with milk powder,piece,0,General,Evening Snacks,0,0,1,1422.3,85.26,2.57,121.21,81.63,0.14,15197.83,24945.96,76021.25,78.87,0.38,9.54,203.11,101.68,0.37,10.65,4.56,0.41,609.0,0.030143091719446395,6.643528056308038
BFP388,Chum chum,piece,0,General,Evening Snacks,0,0,0,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,195.11,0.4,16.01,51.91,201.62,0.66,0.6,10.2,2.69,1762.6,0.053670713718370594,0.5011620812070113
BFP389,Dil bahar,piece,0,General,Dessert,0,0,0,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,195.11,0.4,16.01,51.91,201.62,0.66,0.6,10.2,2.69,1762.6,0.053670713718370594,0.5011620812070113
BFP390,Rasbhari,piece,0,General,Evening Snacks,0,0,0,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,195.11,0.4,16.01,51.91,201.62,0.66,0.6,10.2,2.69,1762.6,0.053670713718370594,0.5011620812070113
BFP391,Rajbogh,piece,0,General,Evening Snacks,0,0,0,420.55,88.57,5.38,7.17,87.02,0.35,3718.8,2146.75,524.54,198.89,0.53,20.18,52.11,231.1,0.72,0.6,12.02,2.69,253.05714285714285,0.060742915208309815,0.7183204259438528
BFP392,Rasgulla,piece,0,East/West,Evening Snacks,0,0,0,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,195.11,0.4,16.01,51.91,201.62,0.66,0.6,10.2,2.69,1762.6,0.053670713718370594,0.5011620812070113
BFP393,Rasmalai,piece,0,General,Dessert,0,0,0,430.28,92.6,5.12,6.69,91.13,0.23,3673.52,1934.83,390.75,197.78,0.49,18.59,52.24,219.59,0.7,0.6,11.29,2.69,402.6086956521739,0.0552915766738661,0.6330658333151854
BFP396,Khoa coconut burfi,piece,0,General,Evening Snacks,0,0,0,206.76,18.37,5.01,13.07,17.89,2.04,8627.81,1881.98,315.08,155.7,1.05,27.61,15.65,230.9,0.78,0.0,26.6,0.0,9.004901960784315,0.2727272727272727,0.2546486304172206
BFP397,Danedar burfi,piece,0,General,Dessert,0,0,0,143.47,17.22,4.53,6.6,16.74,0.12,3539.03,2088.11,366.47,150.25,0.34,16.65,32.56,162.97,0.53,0.0,9.75,3.36,143.5,0.2630662020905924,0.6935742279664201
BFP401,Semolina burfi (Suji/Rava burfi),piece,0,General,Dessert,0,0,0,163.25,22.05,1.62,7.9,13.42,1.31,4460.86,1937.03,383.35,6.96,0.47,5.4,3.9,46.6,0.28,69.15,3.21,0.0,16.83206106870229,0.07346938775510205,0.5201642732567263
BFP403,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),piece,0,General,Evening Snacks,0,0,0,111.94,10.24,1.05,7.61,9.69,2.58,5061.55,701.62,174.15,13.08,0.47,14.19,5.38,170.73,0.19,11.52,11.48,3.02,3.9689922480620154,0.1025390625,0.17302407365332753
BFP404,Khoa ladoo,piece,0,General,Dessert,0,0,0,178.21,15.49,5.49,10.84,15.01,1.39,5600.92,3032.95,872.97,161.38,1.01,31.17,14.27,215.85,0.81,0.0,27.31,0.02,11.143884892086332,0.35442220787604906,0.6973711461688437
BFP406,Wheat and gram flour ladoo (Atta besan ladoo),piece,0,General,Dessert,0,0,0,151.76,15.28,2.84,9.03,5.58,1.82,4616.04,2003.29,574.65,10.67,0.72,13.37,8.19,68.04,0.34,69.15,14.55,0.0,8.395604395604394,0.18586387434554974,0.5584743633070771
BFP407,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),piece,0,General,Evening Snacks,0,0,0,138.63,15.07,1.71,7.99,6.21,1.34,4491.87,2286.45,478.87,5.66,0.57,9.41,1.23,59.38,0.35,69.15,4.01,0.03,11.246268656716417,0.11347047113470471,0.6156277897623929
BFP412,Sesame chickpeas brittle (Til aur channe ki chikki),piece,0,General,Dessert,0,0,0,98.96,17.67,2.97,1.63,12.77,1.94,218.03,493.95,717.49,52.76,1.68,38.35,6.28,180.4,0.63,0.0,23.64,0.0,9.108247422680414,0.16808149405772496,5.556299591799294
BFP413,Murmura chikki,piece,0,General,Evening Snacks,0,0,0,66.63,15.64,0.56,0.08,12.67,0.1,12.14,4.74,6.64,16.62,0.87,19.67,3.95,78.45,0.12,0.0,2.16,0.0,156.4,0.03580562659846548,0.9373970345963755
BFP415,Masala onion pakora/pakoda (Pyaaz ke pakode),pakora,0,General,Dessert,0,1,0,389.03,4.57,1.44,40.63,1.11,1.02,4884.47,8328.43,25697.66,7.8,0.3,6.81,69.97,49.44,0.14,0.0,14.65,1.18,4.480392156862745,0.31509846827133475,6.966178520904007
BFP416,Masala green chilli pakora/pakoda (Hari mirch kay pakode),pakora,0,General,Evening Snacks,0,1,0,458.92,3.81,1.53,48.73,0.19,0.92,5854.36,9987.53,30832.3,5.89,0.32,5.76,82.97,38.76,0.11,0.0,12.67,3.84,4.141304347826087,0.4015748031496063,6.972552080842313
BFP420,Chicken pakora/pakoda,pakora,1,General,Dessert,0,0,0,404.34,3.12,4.13,41.78,0.15,0.66,4983.34,8451.92,25725.39,6.22,0.35,6.91,70.74,63.66,0.19,0.93,11.46,0.14,4.7272727272727275,1.3237179487179487,6.858313901921201
BFP421,Fish pakora/pakoda,pakora,1,General,Evening Snacks,0,0,0,395.39,3.12,4.09,40.79,0.15,0.66,4955.07,8348.59,25739.13,8.67,0.43,9.21,76.91,65.52,0.17,2.18,11.02,0.14,4.7272727272727275,1.310897435897436,6.879361946450808
BFP424,Paneer cutlet,cutlet,0,General,Evening Snacks,1,0,1,1215.57,13.77,8.3,125.46,4.56,0.71,17506.33,26117.95,76139.04,195.05,0.87,16.15,165.37,64.08,1.11,0.0,38.34,1.81,19.3943661971831,0.6027596223674656,5.841143746290626
BFP425,Sago cutlet/vadas (Sabudana cutlet/vadas),cutlet,0,South,Evening Snacks,1,0,0,1178.05,23.67,1.19,120.11,0.22,1.13,14445.26,24634.86,76049.89,11.46,0.8,16.02,101.56,292.99,0.19,0.0,9.09,13.39,20.94690265486726,0.05027460920997042,6.97008915035105
BFP427,Poshtik cutlet,cutlet,0,General,Dessert,1,0,0,1195.62,17.79,4.83,122.68,0.77,3.24,14890.94,25606.69,76844.29,35.99,1.65,44.62,137.53,470.52,0.72,0.0,43.66,16.42,5.4907407407407405,0.2715008431703204,6.880088160989165
BFP428,Egg cutlet (Anda cutlet),cutlet,1,General,Evening Snacks,1,0,0,1169.22,11.73,4.98,122.5,0.41,1.18,15165.41,25488.72,76324.98,32.99,1.13,17.81,161.45,282.69,0.52,49.5,22.05,11.07,9.940677966101696,0.4245524296675192,6.713547474153353
BFP430,Minced meat cutlet,cutlet,0,General,Evening Snacks,1,0,0,1241.01,13.08,11.9,127.09,0.73,0.93,17508.48,27262.95,76285.39,48.57,1.47,18.98,223.55,206.89,1.95,2.5,8.86,1.81,14.064516129032258,0.9097859327217126,5.9141821563036885
BFP431,Vegetable samosa,samosa,0,General,Dessert,0,0,0,447.23,13.34,2.23,42.62,0.75,1.54,5904.53,8816.19,26014.23,10.47,0.6,14.91,108.7,190.82,0.29,15.37,12.39,10.06,8.662337662337663,0.1671664167916042,5.898931837081021
BFP436,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),vada,0,South,Dinner,0,0,0,588.01,7.65,3.46,60.19,0.13,1.79,7241.4,12327.9,38091.3,8.36,0.76,26.05,51.96,173.66,0.45,0.0,13.31,0.0,4.273743016759776,0.45228758169934635,6.962631535338471
BFP437,Masala urad dal vada,vada,0,South,Dinner,0,1,0,602.03,8.5,3.7,61.26,0.6,2.32,7950.68,12392.48,38124.27,10.16,0.86,28.99,52.6,199.13,0.49,0.0,15.89,2.05,3.6637931034482762,0.43529411764705883,6.3537647094336585
BFP439,Khaman (dhokla),dhokla,0,East/West,Dessert,0,0,0,64.93,6.35,2.28,3.32,1.62,1.77,651.19,596.09,1699.91,6.3,0.69,13.6,147.25,109.75,0.39,0.0,19.33,2.6,3.5875706214689265,0.3590551181102362,3.525852669727729
BFP440,Instant dhokla,dhokla,0,East/West,Evening Snacks,0,0,0,87.99,10.24,3.26,3.98,2.92,1.52,899.2,758.69,1962.24,28.29,0.45,10.96,324.57,79.85,0.3,2.8,22.87,2.7,6.7368421052631575,0.318359375,3.0259452846975092
BFP442,Tomato ginger chutney (Tamatar adarak ki chutney),tablespoon,0,General,Dessert,0,0,0,7.33,1.5,0.17,0.05,1.04,0.35,8.89,10.2,22.28,3.88,0.18,3.4,34.39,37.37,0.03,0.0,2.29,3.65,4.285714285714286,0.11333333333333334,3.6535433070866143
BFP443,Mint tomato chutney (Pudinay aur tamatar ki chutney),tablespoon,0,General,Evening Snacks,0,0,0,8.26,1.56,0.29,0.07,1.04,0.5,12.02,10.53,31.08,9.0,0.39,6.15,34.81,50.84,0.05,0.0,4.94,4.07,3.12,0.18589743589743588,3.461730449251248
BFP444,Coriander chutney (Hare dhaniye ki chutney),tablespoon,0,General,Evening Snacks,0,0,0,8.11,1.54,0.26,0.07,1.04,0.47,14.59,10.43,30.28,7.53,0.31,5.22,35.31,51.02,0.05,0.0,3.57,4.24,3.276595744680851,0.16883116883116883,2.790267306374229
BFP445,Gooseberry chutney (Amla chutney),tablespoon,0,General,Dessert,0,0,0,6.9,1.42,0.23,0.1,0.01,0.74,12.34,7.45,52.41,7.44,0.2,3.62,34.51,43.17,0.04,0.0,2.23,4.84,1.9189189189189189,0.1619718309859155,4.8508914100486225
BFP446,Walnut chutney (Akhrot ki chutney),tablespoon,0,General,Evening Snacks,0,0,0,45.92,1.1,1.17,4.15,0.55,0.38,401.86,738.19,2819.95,14.82,0.22,12.41,19.83,43.57,0.21,1.05,4.63,1.33,2.8947368421052633,1.0636363636363635,8.85417807196536
BFP447,Saunth/Sonth chutney with ginger,tablespoon,0,General,Dessert,0,0,0,27.71,6.79,0.09,0.03,6.26,0.1,4.85,6.57,7.51,4.99,0.23,4.61,73.22,26.99,0.03,0.0,0.51,0.0,67.89999999999999,0.013254786450662739,2.903092783505155
BFP448,Gun powder chutney,tablespoon,0,General,Dessert,0,0,0,43.47,6.63,3.0,0.37,0.16,1.94,52.02,48.24,171.82,9.58,0.72,23.22,27.23,164.67,0.41,0.0,14.27,0.02,3.417525773195876,0.45248868778280543,4.230296039984621
BFP450,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,tablespoon,0,General,Evening Snacks,0,0,0,37.47,3.97,1.39,1.72,1.13,1.42,775.75,195.44,384.73,7.96,0.59,11.0,34.74,88.83,0.23,0.0,10.69,0.15,2.7957746478873244,0.35012594458438284,0.7478826941669353
BFP451,Curd mint dip ,tablespoon,0,General,Evening Snacks,0,0,1,25.09,3.0,1.59,0.8,2.58,0.25,490.09,200.46,51.82,56.95,0.27,8.43,73.42,92.55,0.2,7.0,7.82,3.28,12.0,0.53,0.514762594625477
BFP452,Curd vegetable dip,tablespoon,0,General,Evening Snacks,0,0,1,15.63,1.68,1.08,0.54,1.51,0.17,330.01,134.68,36.05,36.03,0.1,4.78,36.84,67.62,0.14,4.67,5.78,4.53,9.88235294117647,0.6428571428571429,0.517347959152753
BFP453,Mayonnaise vegetable dip,tablespoon,0,General,Dessert,0,0,0,103.28,2.05,1.29,10.04,1.88,0.17,2156.51,5274.18,2085.55,39.13,0.12,5.08,51.19,72.32,0.16,32.42,7.03,4.58,12.058823529411763,0.6292682926829269,3.412796601916986
BFP455,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),sandwich,0,General,Evening Snacks,0,0,0,118.66,16.15,3.17,4.97,1.41,1.66,2672.77,1120.58,213.62,60.44,0.91,17.39,174.99,132.49,0.34,47.9,17.26,7.12,9.728915662650602,0.19628482972136224,0.4991824960621377
BFP456,Tomato sandwich (grilled),sandwich,0,General,Dessert,0,0,0,145.77,16.34,4.8,7.2,1.98,1.47,4059.63,1739.64,281.15,115.81,0.68,14.78,322.81,120.4,0.54,74.9,16.85,8.91,11.115646258503402,0.2937576499388005,0.4977768909974554
BFP457,French sandwich (toasted),sandwich,0,General,Dessert,0,0,0,208.46,16.54,7.61,12.84,2.03,1.53,6931.02,3444.48,690.87,112.44,1.38,21.01,306.61,171.39,0.79,158.8,29.24,6.66,10.810457516339868,0.46009673518742444,0.5966437840317875
BFP458,Peanut butter cucumber sandwich,sandwich,0,General,Dessert,0,0,0,134.44,16.44,5.0,5.83,1.61,1.85,1287.63,1992.59,1694.19,52.68,0.73,27.85,254.2,137.87,0.54,0.0,16.53,0.92,8.886486486486486,0.3041362530413625,2.8632293438332437
BFP459,Mint and peanut sandwich,sandwich,0,General,Dessert,0,0,0,134.29,15.62,3.52,6.81,1.37,1.8,3519.54,1566.82,474.06,56.44,0.83,16.7,222.5,97.63,0.35,47.9,15.62,1.75,8.677777777777777,0.22535211267605634,0.5798712331725169
BFP460,Spicy chutney sandwich,sandwich,0,General,Dessert,0,0,0,143.92,19.62,5.04,5.52,2.28,2.15,823.29,1029.25,2763.15,89.11,0.87,19.75,181.87,147.65,0.45,4.2,23.71,0.21,9.125581395348838,0.25688073394495414,4.606396288063745
BFP461,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),sandwich,1,General,Dessert,0,0,0,190.4,15.07,8.38,11.17,1.18,1.02,835.73,4945.36,2648.88,52.26,0.74,14.48,191.48,123.89,0.45,9.54,12.99,0.0,14.77450980392157,0.5560716655607167,9.086953920524572
BFP463,Rolled sandwich,sandwich,0,General,Evening Snacks,0,0,0,64.47,7.63,1.42,3.36,0.59,0.45,1878.88,798.01,134.43,25.89,0.27,3.92,70.75,31.77,0.12,34.31,5.61,0.91,16.955555555555556,0.18610747051114024,0.4962743762241335
BFP466,Ribbon sandwich,ribbon,0,General,Dessert,0,0,0,102.29,10.58,2.68,5.72,1.99,1.25,3371.68,1426.28,259.37,67.48,0.45,10.18,163.35,65.22,0.35,61.4,10.44,4.55,8.464,0.25330812854442347,0.4999436482702985
BFP467,Checker board sandwich,square,0,General,Dessert,0,0,0,128.17,9.54,2.71,9.07,1.07,0.82,5494.34,2347.14,354.81,69.17,0.41,8.76,131.81,51.63,0.35,97.32,8.52,0.05,11.634146341463413,0.2840670859538784,0.4917697121037285
BFP468,Submarine sandwich,hot dog bun,0,General,Evening Snacks,0,0,0,421.63,26.44,11.83,29.78,4.86,2.41,5112.04,15502.23,6498.7,140.63,2.39,25.64,494.26,254.59,0.92,113.4,36.34,21.43,10.970954356846473,0.44742813918305596,4.303747623258034
BFP470,Cheese open sandwich,sandwich,0,General,Dessert,0,0,1,150.74,15.63,5.41,7.83,1.78,0.96,2436.3,3229.61,1131.4,140.94,0.67,12.81,277.43,81.05,0.63,44.4,12.93,0.6,16.28125,0.34612923864363404,1.79001354512991
